Main;Middle;Sub;Main;Middle;Sub;Central;Unfiltered;Description;DatapointType;Security
;;R_R.00.01_03_Automatikposition_3_1B;1;1;73
;;R_R.00.01_03_Automatikposition_4_1B;1;1;74
;;R_R.00.01_03_Automatikposition_1_1B;1;1;75
;;R_R.00.01_03_Automatikposition_2_1B;1;1;76
;;R_R.00.01_03_Automatikposition_3_1B;1;1;77
;;R_R.00.01_03_Automatikposition_4_1B;1;1;78
;;R_R.00.01_03_Rollladen_auf_ab_1B;1;1;79
;;R_R.00.01_03_Kurzzeitbetrieb_Stop_1B;1;1;80
;;R_R.00.01_03_Szene_1By;1;1;81
;;R_R.00.01_03_Status_akt_Richtung_1B;1;1;82
;;R_R.00.01_03_Verfahrstatus_auf_1B;1;1;83
;;R_R.00.01_03_Verfahrstatus_ab_1B;1;1;84
;;R_R.00.01_03_Absolute_Position_1By;1;1;85
;;R_R.00.01_03_Status_akt_Position_1By;1;1;86
;;R_R.00.01_03_Status_Sperre_Alarme_1B;1;1;87
;;R_R.00.01_03_Referenzfahrt_starten_1B;1;1;88
;;R_R.00.01_03_Position_anfahren_1B;1;1;89
;;R_R.00.01_03_Status_obere_Position_1B;1;1;90
;;R_R.00.01_03_Status_untere_Position_1B;1;1;91
;;R_R.00.01_03_Zentrales_Objekt_sperren_1B;1;1;92
;;R_R.00.01_03_Sperren_absolute_Position_1B;1;1;93
;;R_R.00.01_03_Funktionen_sperren_1B;1;1;94
;;R_R.00.01_03_Windalarm_1B;1;1;95
;;R_R.00.01_03_Regenalarm_1B;1;1;96
;;R_R.00.01_03_Frostalarm_1B;1;1;97
;;R_R.00.01_03_Sperren_1B;1;1;98
;;R_R.00.01_03_Fensterkontakt_1_1B;1;1;99
;;R_R.00.01_03_Fensterkontakt_2_1B;1;1;100
;;R_R.00.01_03_Raumtemperatur_2By;1;1;101
;;R_R.00.01_03_Beschattung_sperren_aktivieren_1B;1;1;102
;;R_R.00.01_03_Status_Beschattung_bereit_1B;1;1;103
;;R_R.00.01_03_Status_Beschattung_Zustand_1B;1;1;104
;;R_R.00.01_03_Diagnose_1B;1;1;105
;;R_R.00.01_04_Automatikposition_1_1B;1;1;106
;;R_R.00.01_04_Automatikposition_2_1B;1;1;107
;;R_R.00.01_04_Automatikposition_3_1B;1;1;108
;;R_R.00.01_04_Automatikposition_4_1B;1;1;109
;;R_R.00.01_04_Automatikposition_1_1B;1;1;110
;;R_R.00.01_04_Automatikposition_2_1B;1;1;111
;;R_R.00.01_04_Automatikposition_3_1B;1;1;112
;;R_R.00.01_04_Automatikposition_4_1B;1;1;113
;;R_R.00.01_04_Rollladen_auf_ab_1B;1;1;114
;;R_R.00.01_04_Kurzzeitbetrieb_Stop_1B;1;1;115
;;R_R.00.01_04_Szene_1By;1;1;116
;;R_R.00.01_04_Status_akt_Richtung_1B;1;1;117
;;R_R.00.01_04_Verfahrstatus_auf_1B;1;1;118
;;R_R.00.01_04_Verfahrstatus_ab_1B;1;1;119
;;R_R.00.01_04_Absolute_Position_1By;1;1;120
;;R_R.00.01_04_Status_akt_Position_1By;1;1;121
;;R_R.00.01_04_Status_Sperre_Alarme_1B;1;1;122
;;R_R.00.01_04_Referenzfahrt_starten_1B;1;1;123
;;R_R.00.01_04_Position_anfahren_1B;1;1;124
;;R_R.00.01_04_Status_obere_Position_1B;1;1;125
;;R_R.00.01_04_Status_untere_Position_1B;1;1;126
;;R_R.00.01_04_Zentrales_Objekt_sperren_1B;1;1;127
;;R_R.00.01_04_Sperren_absolute_Position_1B;1;1;128
;;R_R.00.01_04_Funktionen_sperren_1B;1;1;129
;;R_R.00.01_04_Windalarm_1B;1;1;130
;;R_R.00.01_04_Regenalarm_1B;1;1;131
;;R_R.00.01_04_Frostalarm_1B;1;1;132
;;R_R.00.01_04_Sperren_1B;1;1;133
;;R_R.00.01_04_Fensterkontakt_1_1B;1;1;134
;;R_R.00.01_04_Fensterkontakt_2_1B;1;1;135
;;R_R.00.01_04_Raumtemperatur_2By;1;1;136
;;R_R.00.01_04_Beschattung_sperren_aktivieren_1B;1;1;137
;;R_R.00.01_04_Status_Beschattung_bereit_1B;1;1;138
;;R_R.00.01_04_Status_Beschattung_Zustand_1B;1;1;139
;;R_R.00.01_04_Diagnose_1B;1;1;140
;;R_R.00.02_01_Automatikposition_1_1B;1;1;141
;;R_R.00.02_01_Automatikposition_2_1B;1;1;142
;;R_R.00.02_01_Automatikposition_3_1B;1;1;143
;;R_R.00.02_01_Automatikposition_4_1B;1;1;144
;;R_R.00.02_01_Automatikposition_1_1B;1;1;145
;;R_R.00.02_01_Automatikposition_2_1B;1;1;146
;;R_R.00.02_01_Automatikposition_3_1B;1;1;147
;;R_R.00.02_01_Automatikposition_4_1B;1;1;148
;;R_R.00.02_01_Rollladen_auf_ab_1B;1;1;149
;;R_R.00.02_01_Kurzzeitbetrieb_Stop_1B;1;1;150
;;R_R.00.02_01_Szene_1By;1;1;151
;;R_R.00.02_01_Status_akt_Richtung_1B;1;1;152
;;R_R.00.02_01_Verfahrstatus_auf_1B;1;1;153
;;R_R.00.02_01_Verfahrstatus_ab_1B;1;1;154
;;R_R.00.02_01_Absolute_Position_1By;1;1;155
;;R_R.00.02_01_Status_akt_Position_1By;1;1;156
;;R_R.00.02_01_Status_Sperre_Alarme_1B;1;1;157
;;R_R.00.02_01_Referenzfahrt_starten_1B;1;1;158
;;R_R.00.02_01_Position_anfahren_1B;1;1;159
;;R_R.00.02_01_Status_obere_Position_1B;1;1;160
;;R_R.00.02_01_Status_untere_Position_1B;1;1;161
;;R_R.00.02_01_Zentrales_Objekt_sperren_1B;1;1;162
;;R_R.00.02_01_Sperren_absolute_Position_1B;1;1;163
;;R_R.00.02_01_Funktionen_sperren_1B;1;1;164
;;R_R.00.02_01_Windalarm_1B;1;1;165
;;R_R.00.02_01_Regenalarm_1B;1;1;166
;;R_R.00.02_01_Frostalarm_1B;1;1;167
;;R_R.00.02_01_Sperren_1B;1;1;168
;;R_R.00.02_01_Fensterkontakt_1_1B;1;1;169
